Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;Contrôle description;Type de controle;Methode de contrôle;Probabilité;Gravité;Financier;Ressources Humaines;Images;Juridique;Commercial;Criticité;Maturité CI
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Développer la relation client à distance;Risque de divulgation d’informations confidentielles;Diffusion de données personnelles ;;;;;;;;"- Agents traitant back office en fonction de leur domaine ont accès  au détail - Note DG en 2011 sur la confidentialité des données clients et sur la responsabilité des agents
Pour les clients enregistrés dans Simplissimo, l'identité de la personne qui demande est contrôlée par rapport aux informations figurant dans le SI.
Pour les lignes Téranga, lorsque la demande et faite par téléphone, des questions sont posées au demandeur pour vérifier la conformité avec les informations saisies dans le SI et s'assurer qu'il s'agit du titulaire de la ligne";Préventif;Manuelle;2;3;2;1;4;4;4;6;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Développer la relation client à distance;Risque de dépendance vis-à-vis d'un fournisseur;Non maîtrise des activités du prestataire;;;;;;;;"Transformation du service client et certification COPC
Evaluaton QREDIC semestrielle des prestataires sur leur performance et la satisfaction de SA sur leurs prestations
Audit annuel des prestataires avec l'appui de ARQ";Préventif;Manuelle;2;2;1;;;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Développer la relation client à distance;Risque de dépendance vis-à-vis d'un fournisseur;Fournisseur ou prestataire unique;;;;;;;;"Recrutement d'un troisième prestataire en cours
Réinternalisation des plateaux à haute valeur et du plateau 1413
Partage du prépayé entre les deux prestataires
Plateau HV Interne: VIP, Pro, Postpaid, les prépayés HV (Gold et Platinum)";Préventif;Manuelle;2;2;1;;;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Développer la relation client à distance;Risque de non fiabilité de l'information pour le pilotage;Manque d'automatisation des outils de pilotage;;;;;;;;"- Suivi des PA et indicateurs, Météo hebdomadaire - Suivi des PA dans SUPER  - Automatisation des reportings d'accessibilité, d'écoute - Cadres de rencontre : réunions mensuelles, hebdo, trim avec participation de DSC et du Directeur du prestataire
- Baromètre clients par ARQ/DMI/EAQ - Etude des réitérations de réclamations - Nouveau indicateur : COPC : normes de gestion du service client";Préventif;Manuelle;2;2;1;;3;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Développer la relation client à distance;Risque de non fiabilité de l'information pour le pilotage;Non fiabilité des données issues du reporting;;;;;;;;- Retraitement des données , analyses et tests de cohérence pour les fiabiliser.  - Collecte  des données via le CRM et CCpulse, Infomart et CC Analyzer sauf 1212  - Tous les plateaux sont dans le bandeau  sauf 1212 et le CRM pour les cas postés au BO   -Exploitation du module reporting du CRM pour automatiser le reporting et assurer l'exhaustivité des données - Revue mensuelle des tables F avec les fournisseurs pour vérifier la cohérence des indicateurs;Préventif;Manuelle;2;2;1;;3;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Développer la relation client à distance;Risque de non fiabilité de l'information pour le pilotage;Non fiabilité des données du prépayé ;;;;;;;;"Intégration du prépayé dans OMEGA
Contrôle de conformité en interne
Protocole d'accord mis en place avec PCCI pour le contrôle de cohérence des données des différents sources d'infos";Préventif;Manuelle;2;2;1;;3;;2;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Développer la relation client à distance;Risque de manque de performance économique des offres/projets;prévisions non réajustées (communication tardive par le marketing des nouvelles offres, lancements, ATP, etc);;;;;;;;"Paiement d'heures supplémentaires aux conseillers
Envoi de push sms aux clients pour éviter qu'ils appellent";Préventif;Manuelle;2;1;1;;;;;2;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Traiter les réclamations clients;Risque de mauvais traitement des réclamations Clients/Fournisseurs;Indisponibilité du système de gestion des appels ;;;;;;;;"- La DSI assure l'exploitation du plateau et a signé un engagement de disponibilité du plateau (suivi du taux de disponibilité de la hotline)

- Contrat de service avec DSI et SBS (maintenance des PABX)

- Dissociation des sources d'alimentation entre les besoins administratifs et techniques pour isoler la source d'alimentation des plateaux - Groupe électrogène suffisamment dimensionné";Préventif;Manuelle;2;2;1;;3;2;3;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Traiter les réclamations clients;Risque de mauvais traitement des réclamations Clients/Fournisseurs;Insuffisance des RH ;;;;;;;;"Etude de dimensionnement des SAVR-U en cours
Délai de traitement des réclamations fixé : 1 jour pour les cas simples et 7 jours pour les cas complexes à partir de la date de réception réclamation. Identification du flux superflu et désamorçage depuis le FO (mise en œuvre des actions du FOE). Analyse du flux dans le cadre du projet six sigma";Préventif;Manuelle;2;2;1;;3;2;3;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Traiter les réclamations clients;Risque de mauvais traitement des réclamations Clients/Fournisseurs;Mauvaise analyse de la réclamation ;;;;;;;;- Existence d'une procédure de traitement des réclamations et d'une base de connaissance - Collecte des infos et traitement en fonction de la nature de la réclamation - Validation de la résolution par le N+1 (pilotes et chefs de service);Préventif;Manuelle;2;2;1;;3;2;3;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Traiter les réclamations clients;Risque de mauvais traitement des réclamations Clients/Fournisseurs;Non respect des délais de traitement des réclamations;;;;;;;;"Dispositif de respect des engagements : délai de rappel communiqué au client depuis le front. En cas de dépassement du délai, les agents traitants ou les SAVR-U (réclamations en agence) appellent les clients pour le rassurer et lui fixer un autre délai tracé dans le CRM Selon les habilitations, les réclamations sont soldées par les CC et SAVR-U ou transmis au BO. en cas de dépassement du délai, relance du BO
- Les Services SAVF et SAVM et 

Un pilotage quotidien des indicateurs est effectué par le pilotage (suivi journalier des délais au moment du dispatching) et un reporting hebdomadaire est publié (PPS) 
Dispatching quotidien des cas. Participation au cadre de pilotage de la performance (PILPERF)
	   
Le niveau de satisfaction des clients est mesuré à travers les sondages (Hotsurvey et IRIS), le dispositif d'écoute et les appels mystères permettant de s'assurer du professionnalisme des CC du prestataire. Les auditeurs qualité de PRA effectuent des missions d'évaluation en cote à cote au niveau des SAVR-U. Ils produisent des rapports d'écoute chargés dans la grille qualité";Préventif;Manuelle;2;2;1;;3;2;3;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;Gérer les relations Front Office avec les clients Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSF;Traiter les réclamations clients;Risque de mauvais traitement des réclamations Clients/Fournisseurs;Indisponibilité des éléments de réponse pour les SAVR-U (contraintes techniques, absence de réponse des autres structures);;;;;;;;- Relances des structures supports - Demande à DIS qui est l'interlocuteur en cas d'investigations sur le SI. DIS répond via le CRM - Escalade en cas de non réponse - Saisie de tâches fictives pour les structures qui ne sont pas dans le CRM - Mesure des délais de traitement et diffusion d'un reporting;Préventif;Manuelle;2;2;1;;3;2;3;4;2
